,Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Product Description,Manufacturer
142,https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1690225966&sprefix=ba%2Caps%2C283&sr=8-143,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,339,3.8,"2,496","Capicity: 21 Litres, Weight: 0.4kg; Dimensions: 45cmX29cmX16cm; Outer Material: Polyester; Inner Material: Polyester<br>. Water Repellent: Yes; Laptop Compartment: Yes ; Compartments: 2,one front pocket to hold essentials and A mesh stash pocket on one side to accommodate a drinking bottle & other accessories.<br>. Utility: Office, College, School, Camping, Weekend trip, Day trip<br>. Accessories shown in the picture are not part of the bag.<br>. Style Name: Daypack Backpacks; Color Name: Wht-Blk; Closure Type: Zipper; Strap Type: Shoulder Strap; Age Range Description: Kid; Warranty Description: No Warranty; Water Resistance Level: Water Resistant<br>",Rushi Enterprise,NA,28 August 2018
143,https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09842K4RQ/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1690225966&sprefix=ba%2Caps%2C283&sr=8-144,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",799,3.9,339,"SPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments. One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc. Second compartment of office bag for men is for books, files & all your day to day essentials. And third compartment of backpack for men is for your extra stuff. Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfort. COMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items. The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability. The office bag for men are made with strong yet light weight polyester fabric with heavy zippers. College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem. This laptop bag can be used by everyone.. SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks. The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm. ENDURING & LONG LASTING: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself. INTERNAL ORGANISER: This backpack has an Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.. OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Rain Cover , Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Strong and Durable Zippers, Reflector Logo.",B09842K4RQ,NA,AB Amazing Bags
144,https://www.amazon.in/MosQuick%C2%AE-Drawstring-Organizing-Stationery-multipurpose/dp/B09SB42QFQ/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-145,"MosQuick® Clear large Drawstring Bags Clear Plastic Travel Bags, Travel Garments Organizing Storage Plastic Bags ,Shoe bags , Stationery Bag,multipurpose bag - Translucent",310,4.0,69,"Care Instructions: Hand Wash Only. MULTIPLE USAGE: Drawstring plastic bag is designed in a way to be useful for many functions. Use it as drawstring shoe bag, clear gift bags for favors, traveling. Pack everything in clear plastic bags (packing toys, stationery, shoes, clothes, cosmetics) and keep it safely and comfortably!. PLASTIC TRAVEL BAGS: Travel shoe bags for packing are unprinted and feature impressive durability, so you can use clear drawstring bag as main means of storing for personal and business purposes.. HIGH QUALITY MATERIAL- The PE storage bags are made of high quality Chlorinated Polyethylene (CPE) sheet which is famed for its good features . the translucent feature helps us to easily view what is inside the bag. KEY FEATURES- Package Includes 2 Pcs Travel Plastic Bags , the quality drawstring plastic bags have flat edges with a 16"" height and 11"" width plus an extra 2"" bottom gusset.it has 2 cotton strings to pull and secure the bag and the contents.. CONVENIENT TO USE- Each drawstring bag comes with two flat satin drawstrings on both ends, making the bags open or close conveniently,and you can also be easy to carry your items in them with the strings.",Draw String Bag 30x40 set of 5,NA,B09SB42QFQ
145,https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-146,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,339,3.8,"2,496","Capicity: 21 Litres, Weight: 0.4kg; Dimensions: 45cmX29cmX16cm; Outer Material: Polyester; Inner Material: Polyester<br>. Water Repellent: Yes; Laptop Compartment: Yes ; Compartments: 2,one front pocket to hold essentials and A mesh stash pocket on one side to accommodate a drinking bottle & other accessories.<br>. Utility: Office, College, School, Camping, Weekend trip, Day trip<br>. Accessories shown in the picture are not part of the bag.<br>. Style Name: Daypack Backpacks; Color Name: Wht-Blk; Closure Type: Zipper; Strap Type: Shoulder Strap; Age Range Description: Kid; Warranty Description: No Warranty; Water Resistance Level: Water Resistant<br>",Rushi Enterprise,NA,28 August 2018
146,https://www.amazon.in/Mokobara-Backpack-Leather-Resistant-Laptop/dp/B0B7X8BYQJ/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-147,"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women","7,499",4.6,83,"CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Blue, Water resistant: Yes. INDUSTRY BEST BACKPACK STORAGE: 45 x 31 x 13.5 cm Dimensions, 19L Capacity, Fits upto a 16” laptop. FLAT OPENING TECH COMPARTMENT: 5 pockets to store your iPad, adapters and other tech accessories, Padded laptop compartment with lock strap. MOST FEATURE RICH BACKPACK: USB Port:1, Power bank not included, Front compartment: slip pockets, pen pockets, zippered pockets, Expandable body, Hidden magnetic passport/phone pocket, Luggage sleeve, Hidden expandable water bottle/umbrella pocket. MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)",B0B7X8BYQJ,NA,Designed By Mokobara Lifestyle Private Limited
147,https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09842K4RQ/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-148,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",799,3.9,339,"SPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments. One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc. Second compartment of office bag for men is for books, files & all your day to day essentials. And third compartment of backpack for men is for your extra stuff. Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfort. COMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items. The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability. The office bag for men are made with strong yet light weight polyester fabric with heavy zippers. College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem. This laptop bag can be used by everyone.. SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks. The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm. ENDURING & LONG LASTING: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself. INTERNAL ORGANISER: This backpack has an Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.. OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Rain Cover , Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Strong and Durable Zippers, Reflector Logo.",B09842K4RQ,NA,AB Amazing Bags
148,https://www.amazon.in/Glowic-Hopping-Shoulder-Handbags-WBAG-34/dp/B09HHNZ47K/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-149,"Glowic Hopping Grocery, Travel, Beach | Shoulder Handbags Women, College Bags for Girls Stylish Trendy(WBAG-34) (Multi Colour)",459,3.7,432,"Closure: Zipper. ZIPPER TOTE BAG WITH INNER POCKET: This premium canvas bag with zipper & an inner pocket is designed to help you organize your everyday stuff - as a shopping bag, college bag or work bag.. SPACIOUS AND STURDY: Measuring 11.4 X 4.3 X 12.6 Inches, This Ladies Tote Handbag Is Made Of Cotton Canvas Fabric. There Is One Large. CUTE & QUIRKY PRINTS: Our premium cotton tote bags for women come in prints of cute animals like panda, penguins, porcupines and anti-plastic messaging that make for perfect eco friendly gifts",B09HHNZ47K,"GLOWIC presents an range of chic, stylish and classy bags. Perfect Look: Designed for the modern woman, we use a variety of trendy and traditional prints that make you and your bag stand out in the crowd. Colourful: Classic colour combinations as well as mix and match of hip patterns make these bags ideal for any occasion. Occasion: be it work, college,travel, event or a party, there is a perfect bag for everything and everyone. Long Lasting: Comfortable and Spacious, light to hold and long lasting, our line of fashionable sling bags and totes are a must have in any wardrobe Available in beautiful prints, eye catching embroidery and brilliant colours, our bags complement your clothes and accentuate your accessories.Available in beautiful prints, eye catching embroidery and brilliant colours, our bags complement your clothes and accentuate your accessories.",N HUB
149,https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W49FSX1/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-150,"AmazonBasics Laptop Backpack - 24L, Water Repellent and Wear Resistant, Dark Grey",869,4.2,650,"It has 2 compartments including 1 padded compartment for carrying a laptop up to 15.6 inches size easily and safely.. 2 separate small zipper compartments for extra storage and bottle pockets on both sides.. The backpack's shoulder straps are adjustable, ensuring perfect fit.. Stylish look, ergonomic design, robust and made from durable, water repellent and wear resistant polyester material for long life.. Carry your laptop comfortably and stress-free with this Laptop Backpack.. Convenient and Versatile, suitable for various occasions.. Bag Volume, Weight and Size: 24L; 0.540 kg; 48 x 16.5 x 32 cm;. Colour: Melange Slub Grey. ›",B09W49FSX1,NA,"‎TORG INDIA PVT. LTD., TORG INDIA PVT. LTD. #6, Samarpan Enclave, ECC Road, Whitefield, Bangalore,Karnataka 560066, India, Ph: +91 9620199222, avisekm@torgusa.com"
150,https://www.amazon.in/Adjustable-Compartment-Lightweight-Water-Resistant-Travel-Friendly/dp/B0C3RDFPVN/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-151,"Amazon Basics Laptop Messenger Bag with Adjustable Shoulder Strap, Padded Compartment & Storage Pockets, Lightweight, Water-Resistant, Travel-Friendly, Fits Up To 15.6"" Laptops (Unisex, Black & Grey)",869,4.7,986,"Get convenience and style with this laptop messenger bag from Amazon Basics.. PADDED LAPTOP COMPARTMENT: It comes with a padded pocket suitable for a 15.6"" laptop.. STORAGE POCKETS: Besides, it contains one inner pocket and two zipper pockets in the front and the back. These help you organise and store your phone, tablet, keys, passport, power bank, wallet, and other useful items.. LIGHTWEIGHT: This bag is lightweight and stylish, making it apt to carry to school, work, business trips, and more.. DURABLE AND WATER-RESISTANT: Made from long-lasting, water-resistant nylon, this messenger bag protects your belongings against accidental scratches, drops, shocks, and spills. The metal zippers add to its sturdiness and reliability.. CONVENIENT: This bag comes with an adjustable strap with shoulder pads for added comfort. You may even remove the strap and carry it as a handbag. It attaches easily to trolleys or luggage handles, making it the perfect on-the-go laptop case.. WIDE COMPATIBILITY: This Amazon Basics bag is compatible with 15"" laptops, and is perfect for everyday use.. COLOUR: Black and grey. ›",B0C3RDFPVN,"Carry your laptop conveniently with this stylish laptop messenger bag from Amazon Basics. It comes with a padded pocket suitable for a 15"" laptop, and other pockets to store small items. It is made from durable, water-resistant nylon and protects your belongings against accidental scratches, drops, shocks, and spills. The metal zippers add to its sturdiness and reliability. It comes with an adjustable shoulder strap, that may be removed to carry it as a handbag. It attaches easily to trolleys or luggage handles, making it the perfect on-the-go laptop case.","‎IRIS TECH, IRIS TECH,G-1/G-2, Dharam complex, Phase-1, Opp.Sapna Bar, Anjur Mankoli Road, Bhiwandi-421302"
151,https://www.amazon.in/Gear-Firefly-Laptop-Rucksack-Liters/dp/B074DWN7NS/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-152,"F Gear Firefly V2 Laptop Rucksack 40 Liters (Navy blue, Yellow) Sch Bag","1,749",4.3,126,"4 Pockets, 3 Compartments with 19 Inches Laptop Sleeve and 2 Bottle Holders. Ice axe holder loop and Compression Straps Present. Travel ID oragniser w. Chest belt, Hip belt and Finger Loops present.. Comes with the F Gear promise of quality.. Size(Hxlxw)Cm-(53x34x21)",Uber Fashion Merchandise Pvt. Ltd.,"This bag is a companion you will love to have along anywhere on your trip. Countered Mesh Back Support improves your comfort with easy air flow. It has an In-Built Laptop Sleeve. And the best part, its not just Sturdy but Light Weight. It has three compartments, with two pocket in the front and two small pockets on the Hip Belt on either side. Compression belts with ice axe holder loops on either side along with bottle pouch completes the sides. The back strap can be adjusted both from the top and bottom which enables a good fit for maximum comfort. Chest belt, Hip Belt and Finger Loops completes the picture. Travel ID organizer Amazing backpack in amazing colors.",30 July 2017
152,https://www.amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-153,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),895,4.2,208,"2-main zippered compartment, one inside sleeve for laptop, a front pocket with an organizer.. One zippered front pocket, one mesh zippered pocket & two mesh pockets on both sides.. Thick padding anti-sweat breathable air mesh & adjustable padded shoulder straps.. World’s best Japanese brand YKK zippers and sliders.. Comes with the F Gear promise of quality and durability.",B097K6KD7W,F Gear presents gigantic laptop backpack blends style and functionality. It comes with substantial capacity to accommodate your laptop and several other essentials with ease. This bag does way more than just look good. It provides extra protection for all your valuable devices. The dimensions of the bag are - 34 x 22 x 52 with a capacity of 39 L. To describe it briefly here are the following points: 1. This backpack is made of polyester fabric and is treated to make it water-resistant. 2. This backpack comes with 2-main zippered compartment with an inside sleeve compatible for laptop. 3. This backpack has a front compartment with an organizer. 4. This backpack comes with one zippered front pocket & one quick access mesh zippered. 5. This backpack is equipped with thick padding with anti-sweat breathable air mesh & adjustable padded shoulder straps for extra comfort. 6. Apart from this it has world’s best Japanese brand YKK zippers and sliders. 7. This backpack has two mesh pockets on both sides. 8. Comes with the F Gear promise of quality and durability.,Uber Fashion Merchandise Pvt Ltd
153,https://www.amazon.in/Polyester-Crossbody-Messenger-Business-Spacious/dp/B09TL193PL/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-154,CRALOFT Polyester 11.5 inch Side Bag For Men/Sling Bag/Crossbody Tablet Messenger Bag For Office Business Travel (Extra Spacious),529,4.3,454,"DIMENSIONS: 7.5 x 3.5 x 11.5 inch (L x W x H); NOTE - You can’t use it as a tiffin bag & Image of the sling shoulder bag may appear bigger or smaller than real, so kindly check the dimensions before placing an order. MATERIAL & COMPARTMENT  - Craloft sling bag for men made up of polyester fabric with 4 compartments (3 pockets & 1 additional tablet compartment). ADJUSTABLE BELT - The soft adjustable belt of this crossbody sling bag satisfy your different length need. TABLET COMPARTMENT - Carry up to a 11-inch iPads / samsung galaxy / lenovo / realme pads tablets in a specific additional secure 5mm layer section, that protects your device from various elements. Craloft side bag looks compact but is too spacious for carrying all necessities like a wallet, cellphone, charger, earphones, sunglasses, an 11-inch tablet, an A5 book, pens, keys, cards, etc.",B09TL193PL,NA,Craloft
154,https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECO1000109/dp/B012NW1H1I/ref=sr_1_155?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-155,Gear ECO 1 Black Orange Red Laptop Backpack,879,4.3,"1,398","Outer Material: Polyester, Color: Jet Black. Capacity: 24 liters; Weight: 584 grams; Dimensions: 46 cms x 33 cms x 16 cms (LxWxH). Number of Compartments: 3. Bottle holder mesh. Embedded organizer. Heavily padded laptop sleeve fits upto 16 inches. Padded grab handle and bartacked load points. Padded anti-sweat back-panel and shoulder straps. Bottom studs. Three main compartments. One front smaller compartment. Bottle holder mesh. Embedded organizer. Heavily padded sleeve which fits laptop. Padded grab handle. Show More",B012NW1H1I,NA,Gear
155,https://www.amazon.in/ADISA-Backpack-Office-College-Travel/dp/B09Y8FMDVB/ref=sr_1_156?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-156,ADISA Backpack Office Bag College Travel Back Pack 32 Ltrs (Navy Blue),499,4.0,205,Material : Water Resistant Light-Weight Polyester. Compartments : 2 with padding. Laptop Size : 15.6 inch and below. Dimensions : LxWxH - 12.5 x 7.5 x 19 inches. Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle Holders,B09Y8FMDVB,NA,ADISA
156,https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-157,Lenovo 15.6-inch Casual Laptop Briefcase T210,979,4.3,"4,336","“COMPATIBLE WITH 15.6 INCH LAPTOP”: This organizer briefcase dimension fits up to 15.6 inch laptop. Dimensions: 40cm x 5.5cm x 30cm; Weight: 435g.. “HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This toploader features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items. “INTEGRATED LUGGAGE STRAP FOR MORE CONVENIENT TRAVEL”:A fully adjustable shoulder straps make it comfortable for all-day use.. “CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick-access pocket ensure convenient access. ""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for college, school, travel and outdoor activities, daily commuters and all types of travelers who just looking for compact but stylish bag. Multiple colors for choice. Warranty NA. “IN-THE-BOX”: 15.6-inch Briefcase. Country of Origin: China","Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560159",NA,23 February 2018
157,https://www.amazon.in/Half-Moon-Backpack-Compartment-Reflective/dp/B0BLLJPBYM/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-158,"Half Moon Large 35 L Laptop College School & Travel Bag Backpack for Men Women Boys and Girls Spacy Luggage Bags with 17.3 inches Laptop Compartment, Reflective Strip & Rain Cover",999,3.5,34,"Care Instructions: Hand Wash Only. SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort <br>. COMFORT WITH QUALITY: This Backpack has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. It also comes with a Rain cover so that you can travel during rainy season without any problem. This backpack be used by everyone be it mens , women , boys , girls. <br>. SMART & TRENDY LOOKS: This backpack is smart, trendy and stylish in looks. The multipurpose bagpack looks smart, athletic and venturesome and the blend of grey and navy makes it appear exquisite.; ENDURING & LONG LASTING: This unisex( male & female) backpack is made up of highly durable material, which makes it suitable for all weather conditions including heavy rains and extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself <br>. OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc <br>. Style Name: Casual; Age Range Description: Adult; Pocket Description: Utility Pocket <br>",B0BLLJPBYM,NA,Half_Moon
158,https://www.amazon.in/bg1905-Capacity-Laptop-Travelling-Backpack/dp/B082MKHDJ1/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-159,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"2,949",4.2,93,"Compartment: Outside 4 compartments including 2 water bottle slot, 1 buckle for keeping quick access belonging, Interior Key Chain Holder, Interior Compartment, Computer Interlayer, Interior Zipper Pocket, Interior Slot Pocket, side pocket for water bottle, Cell Phone Pocket, large main pocket. Multi-layer pocket and storage space, Back pouch for antitheft zipper pocket, Multifunction designs fits for 15.6-inch laptop up to 17-inch laptop.<br><br><br> <br>. Thick back Air mesh cushion supports your spinal during excess weight with air cushion belt carrying system easy to carry on shoulder<br><br><br> <br>. Water resistance material protecting your electronic devices.<br><br><br> <br>. Anti-theft zip at back protecting your electronic gadgets and cards and wallets protects your laptop and other electronic devices, External USB charging with earphone hole.; Use in daily life from office to gym to travelling.<br>; Special Features: Earphone Cord Support<br><br>; Strap Type: Adjustable; Age Range Description: Adult<br> <br>. Pattern Name: Solid <br>",BG1905,NA,B082MKHDJ1
159,https://www.amazon.in/Safari-Polyester-Cms-Travel-KRYPTON17DFBLK_Black/dp/B097L3XJ38/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1690225969&sprefix=ba%2Caps%2C283&sr=8-160,Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLK_Black),575,4.4,25,"SPACIOUS: This sturdy and trendy cabin friendly gym duffle comes with a 25L spacious main compartment to accommodate your clothes and other gym accessories.. PREMIUM QUALITY MATERIAL: The bag is made out of durable, premium polyester material. EASY TO CARRY: The quick access front pocket makes your travel hassle free. Comes with dual handles and an adjustable shoulder strap.. FEATURES: Spacious interior compartment, Dual handles, Sturdy design, Adjustable Shoulder strap, Front pockets for easy access, Circular shaped construction, Trendy look",B097L3XJ38,Carry your gyml essentials effortlessly in style. Krypton is a lightweight and durable gym duffle bag with 25L of storage capacity. It is made out of premium polyester material to suit your gym requirements. The quick access front pocket makes your travel hassle free. Adjustable shoulder straps are provided along with dual handles for easy carriage of the bag. The color of the bag stands out in crowd and circular shape makes your gym bag look trendy.,Safari
